OBJECTID,Name,Surf_Spot,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,SUM_Area_S,high_perce
481, ,Genipabu,10000.000000000000000,480,62831.853071795863798,314159265.358979284763336,2.111057396146180,0.006719704394947
482, ,Morro Branco,10000.000000000000000,481,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
483, ,Iguape Meio,10000.000000000000000,482,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
484, ,Cacimba do Padre,10000.000000000000000,483,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
485, ,Boldró,10000.000000000000000,484,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
486, ,Conceição,10000.000000000000000,485,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
487, ,Meio,10000.000000000000000,486,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
488, ,Cachorro,10000.000000000000000,487,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
489, ,Biboca,10000.000000000000000,488,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
490, ,Abras,10000.000000000000000,489,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
491, ,Futuro,10000.000000000000000,490,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
492, ,Iracema (ponte metalica),10000.000000000000000,491,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
493, ,Leste-Oeste,10000.000000000000000,492,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
494, ,Titanzinho,10000.000000000000000,493,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
495, ,Icarai,10000.000000000000000,494,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
496, ,Pico das Almas,10000.000000000000000,495,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
497, ,Taiba,10000.000000000000000,496,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
498, ,Paracuru,10000.000000000000000,497,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
499, ,Jericoacoara,10000.000000000000000,498,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
500, ,Travosa,10000.000000000000000,499,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
501, ,marahu,10000.000000000000000,500,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
502, ,Camaraçu,10000.000000000000000,501,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
503, ,Araruna,10000.000000000000000,502,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
504, ,Salinas,10000.000000000000000,503,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
505, ,Imbé,10000.000000000000000,504,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
506, ,Mariluz,10000.000000000000000,505,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
507, ,Arroio Teixeira,10000.000000000000000,506,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
508, ,Ilha do Batuta,10000.000000000000000,507,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
509, ,Brava de Matinhos,10000.000000000000000,508,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
510, ,Pontal do Sul,10000.000000000000000,509,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
511, ,Desertinha,10000.000000000000000,510,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
512, ,Cibratel,10000.000000000000000,511,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
513, ,Montão do trigo,10000.000000000000000,512,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
514, ,Indaiá - Bertioga,10000.000000000000000,513,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
515, ,Praia Brava,10000.000000000000000,514,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
516, ,Jureia,10000.000000000000000,515,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
517, ,Barra do Una - Meio,10000.000000000000000,516,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
518, ,Enseada - Ubatuba,10000.000000000000000,517,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
519, ,Presídio,10000.000000000000000,518,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
520, ,Inferno,10000.000000000000000,519,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
521, ,Macumba-secreto,10000.000000000000000,520,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
522, ,Posto 4,10000.000000000000000,521,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
523, ,Vala do Mauri,10000.000000000000000,522,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
524, ,Praia Brava de Angra dos Reis,10000.000000000000000,523,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
525, ,Castelinho,10000.000000000000000,524,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
526, ,Sossego,10000.000000000000000,525,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
527, ,atafona - sao joao da barra,10000.000000000000000,526,62831.853071795863798,314159265.358979284763336,55.044443860489103,0.175211906602824
528, ,Cemitério,10000.000000000000000,527,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
529, ,Sirihyba,10000.000000000000000,528,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
530, ,Sol do Muta,10000.000000000000000,529,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
531, ,Rock Quente,10000.000000000000000,530,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
532, ,Ribeira,10000.000000000000000,531,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
533, ,Praia das Ondas,10000.000000000000000,532,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
534, ,Rainha,10000.000000000000000,533,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
535, ,Pedra de Xaréu,10000.000000000000000,534,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
536, ,Prainha,10000.000000000000000,535,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
537, ,Laje do Bode,10000.000000000000000,536,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
538, ,Caolho,10000.000000000000000,537,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
539, ,Atalaia (salinas),10000.000000000000000,538,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
540, ,Algodoal,10000.000000000000000,539,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
